what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470536887732
activated,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1470536887752
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1470536893787
activated,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1470536894826
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1470536900866
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470536904400
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470536912678
activated,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1470536912701
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1470536916879
activated,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1470536935925
closed,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1470536935939
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1470536937082
closed,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1470536937082
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470537036089
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470537049207
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1470537092766
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1470537111130
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1470537133818
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1470537146843
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1470537148716
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1470537150154
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1470537151604
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1470537151809
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1470537153101
executed,command,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.stop",1470537154582
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1470537154995
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1470537155414
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470537157503
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470537158458
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1470537160089
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470537162692
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470537163645
executed,command,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.launchShortcut.run",1470537163661
opened,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1470537168553
activated,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1470537168605
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1470537176472
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470537178881
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470537189370
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470537193422
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470537196381
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1470537199136
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1470537212509
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470537232773
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470537309226
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1470537309249
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1470537313848
executed,command,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.stop",1470537315645
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1470537316099
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1470537316531
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470537317689
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470537347154
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1470537348047
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470537350188
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470537351170
executed,command,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.launchShortcut.run",1470537351185
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470537352986
opened,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1470537356631
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470537356660
activated,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1470537356681
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470537367269
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470537373378
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470537374196
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470537375306
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470537376491
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470537377618
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470537378312
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470537386692
closed,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1470537389689
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470537391459
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470537394009
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1470537395789
closed,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1470537395789
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1470537415239
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470537416519
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470537570507
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470537573763
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470537575821
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470537577930
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470537585516
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1470537592122
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470537596514
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470537608776
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1470537610362
executed,command,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.stop",1470537612261
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1470537612681
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1470537613080
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470537619231
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470537619839
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1470537621244
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470537623482
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470537624371
executed,command,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.launchShortcut.run",1470537624390
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470537628451
opened,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1470537629551
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470537629570
activated,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1470537629594
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470537637904
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470537655610
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1470537658099
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1470537665902
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1470537666707
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1470537670142
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470537671343
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470537673438
activated,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1470537675094
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470537680762
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470537690093
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1470537691019
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1470537693229
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470537714597
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470537737522
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1470537748476
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1470537751344
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1470537753383
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1470537766252
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1470537772939
executed,command,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.stop",1470537774397
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1470537774814
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1470537775213
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470537777486
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470537778302
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1470537779432
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470537781654
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470537782450
executed,command,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.launchShortcut.run",1470537782465
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1470537785410
closed,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1470537785415
opened,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1470537787380
activated,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1470537787422
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1470537793713
activated,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1470537796358
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470537798626
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470537804793
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1470537806892
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1470537825292
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1470537826770
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1470537841832
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1470537845198
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1470537849657
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1470537861913
executed,command,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.stop",1470537864015
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1470537864427
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1470537864825
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470537866756
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470537867648
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1470537869132
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470537870950
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470537871710
executed,command,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.launchShortcut.run",1470537871734
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1470537874195
closed,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1470537874200
opened,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1470537876877
activated,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1470537876916
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1470537884880
activated,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1470537886558
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470537888366
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470537905253
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470537907294
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470537909063
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470537912387
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470537912979
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470537958317
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1470537960641
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470537969658
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470537983646
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1470537988073
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1470537993747
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1470538001253
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1470538009403
executed,command,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.stop",1470538010878
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1470538011285
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1470538011686
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470538014465
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470538015340
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1470538017155
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1470538018339
closed,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1470538018350
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1470538019338
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470538021057
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1470538021903
